               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 337,            0.036398,            0.017547,                   0,             0.97843,                   1,               0.995,             0.65097,            0.022407,            0.011126,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,             0.04534,            0.020536,                   0,             0.97843,                   1,               0.995,             0.65097,            0.022407,            0.011126,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,            0.036811,            0.014942,                   0,             0.97884,                   1,               0.995,             0.63777,            0.022493,            0.011083,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,             0.04005,            0.011375,                   0,             0.97884,                   1,               0.995,             0.63777,            0.022493,            0.011083,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,            0.040267,            0.016672,                   0,             0.97884,                   1,               0.995,             0.63777,            0.022493,            0.011083,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.036115,            0.013777,                   0,             0.97884,                   1,               0.995,             0.63777,            0.022493,            0.011083,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,            0.035652,             0.01669,                   0,             0.97895,                   1,               0.995,             0.49781,            0.026374,            0.011053,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.034513,            0.017244,                   0,             0.97895,                   1,               0.995,             0.49781,            0.026374,            0.011053,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.029168,            0.013259,                   0,             0.97895,                   1,               0.995,             0.49781,            0.026374,            0.011053,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.042284,           0.0094506,                   0,             0.97895,                   1,               0.995,             0.49781,            0.026374,            0.011053,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.036761,            0.019415,                   0,              0.9797,                   1,               0.995,             0.61411,             0.02422,            0.010928,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.041274,            0.017155,                   0,              0.9797,                   1,               0.995,             0.61411,             0.02422,            0.010928,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.034182,            0.020469,                   0,              0.9797,                   1,               0.995,             0.61411,             0.02422,            0.010928,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.038772,            0.014276,                   0,              0.9797,                   1,               0.995,             0.61411,             0.02422,            0.010928,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.028405,            0.012708,                   0,                0.98,                   1,               0.995,             0.54756,            0.029159,            0.010844,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.040158,            0.018805,                   0,                0.98,                   1,               0.995,             0.54756,            0.029159,            0.010844,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,            0.044203,            0.016749,                   0,                0.98,                   1,               0.995,             0.54756,            0.029159,            0.010844,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.038925,            0.013339,                   0,                0.98,                   1,               0.995,             0.54756,            0.029159,            0.010844,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.043455,            0.014059,                   0,             0.98034,                   1,               0.995,              0.5475,             0.02711,            0.010788,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.045565,            0.021541,                   0,             0.98034,                   1,               0.995,              0.5475,             0.02711,            0.010788,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.038462,            0.014343,                   0,             0.98034,                   1,               0.995,              0.5475,             0.02711,            0.010788,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.036711,             0.01639,                   0,             0.98034,                   1,               0.995,              0.5475,             0.02711,            0.010788,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.035849,            0.016676,                   0,             0.97933,                   1,               0.995,             0.78836,            0.020829,             0.01072,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,             0.04477,            0.017871,                   0,             0.97933,                   1,               0.995,             0.78836,            0.020829,             0.01072,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.038781,            0.015908,                   0,             0.97933,                   1,               0.995,             0.78836,            0.020829,             0.01072,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.033669,            0.019544,                   0,             0.97933,                   1,               0.995,             0.78836,            0.020829,             0.01072,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.039691,            0.012989,                   0,              0.9807,                   1,               0.995,             0.62856,            0.024308,            0.010659,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.037981,            0.020315,                   0,              0.9807,                   1,               0.995,             0.62856,            0.024308,            0.010659,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.037923,            0.020705,                   0,              0.9807,                   1,               0.995,             0.62856,            0.024308,            0.010659,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.035648,            0.018696,                   0,              0.9807,                   1,               0.995,             0.62856,            0.024308,            0.010659,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.033784,             0.01682,                   0,             0.98027,                   1,               0.995,             0.56431,              0.0249,            0.010615,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.037108,             0.01532,                   0,             0.98027,                   1,               0.995,             0.56431,              0.0249,            0.010615,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.032015,            0.014637,                   0,             0.98027,                   1,               0.995,             0.56431,              0.0249,            0.010615,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.035572,            0.023106,                   0,             0.98027,                   1,               0.995,             0.56431,              0.0249,            0.010615,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.039865,             0.01285,                   0,             0.98012,                   1,               0.995,             0.49106,            0.031199,            0.010519,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.036229,            0.016919,                   0,             0.98012,                   1,               0.995,             0.49106,            0.031199,            0.010519,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.044847,            0.014896,                   0,             0.98012,                   1,               0.995,             0.49106,            0.031199,            0.010519,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.034546,            0.012085,                   0,             0.98012,                   1,               0.995,             0.49106,            0.031199,            0.010519,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.036029,            0.019558,                   0,             0.98113,                   1,               0.995,              0.4975,            0.030366,            0.010503,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.034879,            0.017935,                   0,             0.98113,                   1,               0.995,              0.4975,            0.030366,            0.010503,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.038211,            0.011394,                   0,             0.98113,                   1,               0.995,              0.4975,            0.030366,            0.010503,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.040872,            0.015737,                   0,             0.98113,                   1,               0.995,              0.4975,            0.030366,            0.010503,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.037974,            0.016857,                   0,             0.98094,                   1,               0.995,             0.51431,            0.028018,            0.010582,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.041557,            0.021339,                   0,             0.98094,                   1,               0.995,             0.51431,            0.028018,            0.010582,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.037652,            0.017945,                   0,             0.98094,                   1,               0.995,             0.51431,            0.028018,            0.010582,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.037773,            0.018083,                   0,             0.98094,                   1,               0.995,             0.51431,            0.028018,            0.010582,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.031826,             0.01591,                   0,             0.98085,                   1,               0.995,              0.4615,            0.028732,            0.010586,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.036357,            0.014037,                   0,             0.98085,                   1,               0.995,              0.4615,            0.028732,            0.010586,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,             0.02847,            0.013242,                   0,             0.98085,                   1,               0.995,              0.4615,            0.028732,            0.010586,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.037681,            0.016167,                   0,             0.98085,                   1,               0.995,              0.4615,            0.028732,            0.010586,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.043351,            0.014947,                   0,             0.98058,                   1,               0.995,             0.47848,            0.028997,            0.010579,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.032313,            0.019857,                   0,             0.98058,                   1,               0.995,             0.47848,            0.028997,            0.010579,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.037536,            0.012823,                   0,             0.98058,                   1,               0.995,             0.47848,            0.028997,            0.010579,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.036915,             0.01371,                   0,             0.98058,                   1,               0.995,             0.47848,            0.028997,            0.010579,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.047898,            0.014402,                   0,             0.98133,                   1,               0.995,             0.58086,            0.025031,            0.010679,                   0,            0.002278,            0.002278,            0.002278
                 392,             0.04584,            0.016162,                   0,             0.98133,                   1,               0.995,             0.58086,            0.025031,            0.010679,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.043061,            0.012975,                   0,             0.98133,                   1,               0.995,             0.58086,            0.025031,            0.010679,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.033697,             0.01338,                   0,             0.98133,                   1,               0.995,             0.58086,            0.025031,            0.010679,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.042217,            0.022191,                   0,             0.98107,                   1,               0.995,             0.58086,            0.025877,            0.010678,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.038701,             0.01615,                   0,             0.98107,                   1,               0.995,             0.58086,            0.025877,            0.010678,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.038116,            0.019931,                   0,             0.98107,                   1,               0.995,             0.58086,            0.025877,            0.010678,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.031926,            0.012414,                   0,             0.98107,                   1,               0.995,             0.58086,            0.025877,            0.010678,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.028802,            0.015966,                   0,             0.98093,                   1,               0.995,             0.55493,            0.025943,            0.010776,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.030459,            0.015236,                   0,             0.98093,                   1,               0.995,             0.55493,            0.025943,            0.010776,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,             0.03448,            0.016287,                   0,             0.98093,                   1,               0.995,             0.55493,            0.025943,            0.010776,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.038697,            0.013171,                   0,             0.98093,                   1,               0.995,             0.55493,            0.025943,            0.010776,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.037326,            0.011256,                   0,              0.9813,                   1,               0.995,             0.55686,            0.025678,            0.010795,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.038798,            0.013338,                   0,              0.9813,                   1,               0.995,             0.55686,            0.025678,            0.010795,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,            0.035051,            0.015359,                   0,              0.9813,                   1,               0.995,             0.55686,            0.025678,            0.010795,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.039953,             0.01544,                   0,              0.9813,                   1,               0.995,             0.55686,            0.025678,            0.010795,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.032199,            0.014788,                   0,             0.98143,                   1,               0.995,             0.55493,            0.024086,            0.010844,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,             0.03465,            0.020264,                   0,             0.98143,                   1,               0.995,             0.55493,            0.024086,            0.010844,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.031818,            0.020035,                   0,             0.98143,                   1,               0.995,             0.55493,            0.024086,            0.010844,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.039171,             0.02212,                   0,             0.98143,                   1,               0.995,             0.55493,            0.024086,            0.010844,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,             0.03243,            0.016158,                   0,             0.98154,                   1,               0.995,             0.59767,            0.023392,            0.010812,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.036262,            0.014194,                   0,             0.98154,                   1,               0.995,             0.59767,            0.023392,            0.010812,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.041654,            0.013673,                   0,             0.98154,                   1,               0.995,             0.59767,            0.023392,            0.010812,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.039881,            0.020463,                   0,             0.98154,                   1,               0.995,             0.59767,            0.023392,            0.010812,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,             0.02977,             0.01965,                   0,             0.97749,                   1,               0.995,             0.62236,            0.023485,            0.010824,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.038532,            0.015061,                   0,             0.97749,                   1,               0.995,             0.62236,            0.023485,            0.010824,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.036667,            0.017708,                   0,             0.97749,                   1,               0.995,             0.62236,            0.023485,            0.010824,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.031756,            0.015146,                   0,             0.97749,                   1,               0.995,             0.62236,            0.023485,            0.010824,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.033673,             0.01662,                   0,             0.97735,                   1,               0.995,             0.64767,             0.02311,            0.010854,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.027531,            0.011847,                   0,             0.97735,                   1,               0.995,             0.64767,             0.02311,            0.010854,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.031841,             0.01413,                   0,             0.97735,                   1,               0.995,             0.64767,             0.02311,            0.010854,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.029327,            0.012948,                   0,             0.97735,                   1,               0.995,             0.64767,             0.02311,            0.010854,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.037747,            0.017817,                   0,             0.97713,                   1,               0.995,             0.63917,             0.02395,            0.010849,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,            0.035288,            0.017905,                   0,             0.97713,                   1,               0.995,             0.63917,             0.02395,            0.010849,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.035303,            0.021599,                   0,             0.97713,                   1,               0.995,             0.63917,             0.02395,            0.010849,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.035999,            0.016392,                   0,             0.97713,                   1,               0.995,             0.63917,             0.02395,            0.010849,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.035067,            0.018241,                   0,             0.98157,                   1,               0.995,             0.61447,            0.023371,            0.010871,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.028032,            0.017591,                   0,             0.98157,                   1,               0.995,             0.61447,            0.023371,            0.010871,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.028493,            0.019222,                   0,             0.98157,                   1,               0.995,             0.61447,            0.023371,            0.010871,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.040992,            0.012876,                   0,             0.98157,                   1,               0.995,             0.61447,            0.023371,            0.010871,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.025747,            0.014361,                   0,             0.98193,                   1,               0.995,             0.58153,             0.02389,            0.010896,                   0,            0.001486,            0.001486,            0.001486
                 432,             0.03758,            0.017671,                   0,             0.98193,                   1,               0.995,             0.58153,             0.02389,            0.010896,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.029128,            0.016642,                   0,             0.98193,                   1,               0.995,             0.58153,             0.02389,            0.010896,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.027582,            0.016216,                   0,             0.98193,                   1,               0.995,             0.58153,             0.02389,            0.010896,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.036766,            0.015133,                   0,             0.98159,                   1,               0.995,             0.58153,            0.023403,            0.010956,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.033552,            0.016695,                   0,             0.98159,                   1,               0.995,             0.58153,            0.023403,            0.010956,                   0,            0.001387,            0.001387,            0.001387
                 437,            0.030684,             0.01487,                   0,             0.98159,                   1,               0.995,             0.58153,            0.023403,            0.010956,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.030257,            0.015889,                   0,             0.98159,                   1,               0.995,             0.58153,            0.023403,            0.010956,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,            0.034027,            0.015817,                   0,             0.98179,                   1,               0.995,             0.66422,            0.022945,            0.010922,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.034171,            0.011312,                   0,             0.98179,                   1,               0.995,             0.66422,            0.022945,            0.010922,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.030834,            0.011364,                   0,             0.98179,                   1,               0.995,             0.66422,            0.022945,            0.010922,                   0,            0.001288,            0.001288,            0.001288
                 442,            0.033567,            0.018692,                   0,             0.98179,                   1,               0.995,             0.66422,            0.022945,            0.010922,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.033086,            0.015833,                   0,               0.982,                   1,               0.995,             0.61447,            0.022625,            0.010906,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.030776,            0.015221,                   0,               0.982,                   1,               0.995,             0.61447,            0.022625,            0.010906,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,            0.028143,            0.016647,                   0,               0.982,                   1,               0.995,             0.61447,            0.022625,            0.010906,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.029539,            0.014685,                   0,               0.982,                   1,               0.995,             0.61447,            0.022625,            0.010906,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.031666,            0.019992,                   0,             0.98193,                   1,               0.995,             0.61447,            0.022347,            0.010908,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,            0.032212,            0.015815,                   0,             0.98193,                   1,               0.995,             0.61447,            0.022347,            0.010908,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,            0.030525,            0.019424,                   0,             0.98193,                   1,               0.995,             0.61447,            0.022347,            0.010908,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,            0.028072,            0.014501,                   0,             0.98193,                   1,               0.995,             0.61447,            0.022347,            0.010908,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,            0.033713,            0.017095,                   0,             0.98186,                   1,               0.995,             0.61447,            0.022318,            0.010929,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.037842,            0.012728,                   0,             0.98186,                   1,               0.995,             0.61447,            0.022318,            0.010929,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.039281,            0.011871,                   0,             0.98186,                   1,               0.995,             0.61447,            0.022318,            0.010929,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.033627,            0.015432,                   0,             0.98186,                   1,               0.995,             0.61447,            0.022318,            0.010929,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,            0.041733,            0.018644,                   0,             0.98077,                   1,               0.995,             0.61447,            0.023697,            0.010957,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,            0.037787,            0.016786,                   0,             0.98077,                   1,               0.995,             0.61447,            0.023697,            0.010957,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.032503,            0.018419,                   0,             0.98077,                   1,               0.995,             0.61447,            0.023697,            0.010957,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,            0.034336,            0.016673,                   0,             0.98077,                   1,               0.995,             0.61447,            0.023697,            0.010957,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,            0.028348,            0.014527,                   0,             0.98056,                   1,               0.995,             0.59767,            0.024674,            0.010941,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,            0.036367,            0.013319,                   0,             0.98056,                   1,               0.995,             0.59767,            0.024674,            0.010941,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.034673,            0.012494,                   0,             0.98056,                   1,               0.995,             0.59767,            0.024674,            0.010941,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.036189,            0.020096,                   0,             0.98056,                   1,               0.995,             0.59767,            0.024674,            0.010941,                   0,           0.0008722,           0.0008722,           0.0008722
