               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.036887,            0.014225,           0.0029241,             0.34482,             0.32538,             0.27862,             0.16625,             0.08444,            0.013773,            0.022344,            0.006832,            0.006832,            0.006832
                 162,            0.042164,            0.013633,           0.0042839,             0.34482,             0.32538,             0.27862,             0.16625,             0.08444,            0.013773,            0.022344,           0.0068122,           0.0068122,           0.0068122
                 163,            0.038265,            0.012866,            0.010174,             0.34147,             0.31219,             0.32193,             0.15172,            0.084232,            0.014233,            0.022784,           0.0067924,           0.0067924,           0.0067924
                 164,            0.035483,            0.015787,           0.0055561,             0.34147,             0.31219,             0.32193,             0.15172,            0.084232,            0.014233,            0.022784,           0.0067726,           0.0067726,           0.0067726
                 165,            0.035378,            0.016038,           0.0022558,             0.50603,             0.28753,             0.36638,             0.11779,             0.08345,            0.014868,            0.024076,           0.0067528,           0.0067528,           0.0067528
                 166,            0.036081,            0.013753,           0.0021896,             0.50603,             0.28753,             0.36638,             0.11779,             0.08345,            0.014868,            0.024076,            0.006733,            0.006733,            0.006733
                 167,            0.038459,            0.015422,            0.002576,             0.38594,             0.33545,             0.32113,             0.15032,            0.082758,            0.014934,            0.025517,           0.0067132,           0.0067132,           0.0067132
                 168,            0.038661,            0.015087,           0.0049921,             0.38594,             0.33545,             0.32113,             0.15032,            0.082758,            0.014934,            0.025517,           0.0066934,           0.0066934,           0.0066934
                 169,            0.038224,            0.013903,           0.0082685,             0.81132,             0.29121,             0.38486,             0.14629,            0.080578,            0.015573,            0.027734,           0.0066736,           0.0066736,           0.0066736
                 170,            0.039308,            0.013201,           0.0030969,             0.81132,             0.29121,             0.38486,             0.14629,            0.080578,            0.015573,            0.027734,           0.0066538,           0.0066538,           0.0066538
                 171,            0.034697,            0.013796,           0.0031001,              0.3738,             0.28848,             0.32242,             0.16503,             0.08133,            0.015402,            0.028303,            0.006634,            0.006634,            0.006634
                 172,             0.03427,            0.013345,           0.0037411,              0.3738,             0.28848,             0.32242,             0.16503,             0.08133,            0.015402,            0.028303,           0.0066142,           0.0066142,           0.0066142
                 173,            0.035166,            0.015176,           0.0029025,             0.89754,             0.29121,             0.38088,             0.15477,            0.080858,            0.015588,            0.031819,           0.0065944,           0.0065944,           0.0065944
                 174,            0.034729,             0.01297,            0.004364,             0.89754,             0.29121,             0.38088,             0.15477,            0.080858,            0.015588,            0.031819,           0.0065746,           0.0065746,           0.0065746
                 175,            0.035814,            0.017845,           0.0033671,             0.89391,             0.29121,             0.40589,             0.17674,            0.079993,            0.015569,            0.030298,           0.0065548,           0.0065548,           0.0065548
                 176,            0.033502,            0.013199,           0.0039721,             0.89391,             0.29121,             0.40589,             0.17674,            0.079993,            0.015569,            0.030298,            0.006535,            0.006535,            0.006535
                 177,            0.034413,            0.014607,           0.0030071,             0.59576,             0.34795,             0.41341,             0.16284,            0.080743,            0.015465,            0.030926,           0.0065152,           0.0065152,           0.0065152
                 178,            0.036326,            0.013261,           0.0039294,             0.59576,             0.34795,             0.41341,             0.16284,            0.080743,            0.015465,            0.030926,           0.0064954,           0.0064954,           0.0064954
                 179,            0.033091,            0.014345,           0.0028602,             0.62955,             0.35295,              0.4346,             0.20763,            0.080947,            0.015141,            0.028891,           0.0064756,           0.0064756,           0.0064756
                 180,            0.035778,            0.012266,           0.0073578,             0.62955,             0.35295,              0.4346,             0.20763,            0.080947,            0.015141,            0.028891,           0.0064558,           0.0064558,           0.0064558
                 181,            0.030836,            0.012181,           0.0042784,             0.65672,             0.36106,             0.40851,             0.18445,            0.081916,            0.015043,            0.022253,            0.006436,            0.006436,            0.006436
                 182,            0.038375,             0.01255,            0.010741,             0.65672,             0.36106,             0.40851,             0.18445,            0.081916,            0.015043,            0.022253,           0.0064162,           0.0064162,           0.0064162
                 183,            0.032824,            0.012931,           0.0023514,             0.72131,             0.36264,             0.41965,             0.17672,            0.083056,             0.01509,            0.019142,           0.0063964,           0.0063964,           0.0063964
                 184,             0.03439,            0.012119,           0.0065787,             0.72131,             0.36264,             0.41965,             0.17672,            0.083056,             0.01509,            0.019142,           0.0063766,           0.0063766,           0.0063766
                 185,            0.034893,            0.013871,           0.0024337,             0.61332,             0.41773,             0.42072,               0.181,            0.082751,            0.015036,             0.01398,           0.0063568,           0.0063568,           0.0063568
                 186,            0.035893,            0.013427,           0.0023667,             0.61332,             0.41773,             0.42072,               0.181,            0.082751,            0.015036,             0.01398,            0.006337,            0.006337,            0.006337
                 187,            0.036181,            0.013416,           0.0024552,             0.66097,             0.43407,             0.40871,              0.2172,            0.081686,            0.014801,            0.013096,           0.0063172,           0.0063172,           0.0063172
                 188,            0.031568,            0.012009,           0.0013443,             0.66097,             0.43407,             0.40871,              0.2172,            0.081686,            0.014801,            0.013096,           0.0062974,           0.0062974,           0.0062974
                 189,            0.031185,            0.015575,           0.0024261,             0.77826,             0.36264,              0.3893,             0.18088,            0.082697,            0.014907,            0.017026,           0.0062776,           0.0062776,           0.0062776
                 190,            0.030203,             0.01221,            0.002075,             0.77826,             0.36264,              0.3893,             0.18088,            0.082697,            0.014907,            0.017026,           0.0062578,           0.0062578,           0.0062578
